	source	target	source_entity	target_entity	source_span	target_span	dialogue_id	turn_id	utterance_type	source_word_span
110	And the temperature? Will it be hot?	기온은요? 더울까요?	[]	[]	[]	[]	weather_goal_3-49_v2###10759	2	user	[]
111	It will be mild. The maximum temperature will be 22 degrees Celsius, and the minimum temperature will be 14 degrees Celsius.	온화할 거에요. 최고 기온은 섭씨 22도 그리고 최저 기온은 섭씨 14도가 될 거예요.	['The maximum temperature will be 22 degrees Celsius, and the minimum temperature will be 14 degrees Celsius.']	['최고 기온은 섭씨 22도 그리고 최저 기온은 섭씨 14도가 될 거예요.']	[[17, 124]]	[[9, 48]]	weather_goal_3-49_v2###10759	2	system	[[4, 21]]
112	Nice. How about next Thursday in Xiamen. Maybe I will go that day.	좋아요. 다음 주 목요일 샤먼은 어떤가요. 아마 그 날 갈 것 같아요.	['next Thursday', 'Xiamen.']	['다음 주 목요일', '샤먼']	[[16, 29], [33, 40]]	[[5, 13], [14, 16]]	weather_goal_3-49_v2###10759	3	user	[[3, 5], [6, 7]]
113	Well, it will be sunny next Thursday in Xiamen too.	음, 다음 주 목요일도 샤먼은 맑을 예정이에요.	['sunny', 'next Thursday', 'Xiamen']	['맑을', '다음 주 목요일', '샤먼']	[[17, 22], [23, 36], [40, 46]]	[[17, 19], [3, 11], [13, 15]]	weather_goal_3-49_v2###10759	3	system	[[4, 5], [5, 7], [8, 9]]
114	Great. How about the temperature? Is that similar to that of next Sunday?	좋네요. 기온은요? 다음 주 일요일과 비슷할까요?	['next Sunday?']	['다음 주 일요일']	[[61, 73]]	[[11, 19]]	weather_goal_3-49_v2###10759	4	user	[[11, 13]]
115	Almost. The maximum temperature will be 20 degrees Celsius, and the minimum temperature will be 12 degrees Celsius.	거의요. 최고 기온은 섭씨 20도 그리고 최저 기온은 섭씨 12도입니다.	['The maximum temperature will be 20 degrees Celsius, and the minimum temperature will be 12 degrees Celsius.']	['최고 기온은 섭씨 20도 그리고 최저 기온은 섭씨 12도입니다.']	[[8, 115]]	[[5, 40]]	weather_goal_3-49_v2###10759	4	system	[[1, 18]]
116	Ok, I got it. I will check the schedule with my boss. Thanks a lot, bye.	네, 알겠습니다. 상사와 일정을 확인할게요. 정말 감사합니다, 안녕히 계세요.	[]	[]	[]	[]	weather_goal_3-49_v2###10759	5	user	[]
117	That's ok, goodbye.	괜찮습니다, 안녕히 가세요.	[]	[]	[]	[]	weather_goal_3-49_v2###10759	5	system	[]
118	Hi, I just came to Suzhou for work, I'm only here for a short time and I want to go and do something. Are there any not that expensive Suzhou-style gardens I could go to for a short visit?	안녕하세요, 저는 일 때문에 쑤저우에 온 지 얼마 안 됐는데, 나가서 뭐 좀 하고 싶어요. 잠깐 방문할 수 있는 그렇게 비싸지 않은 쑤저우 스타일의 정원이 있나요?	['Suzhou', 'not that expensive', 'Suzhou-style gardens', 'Suzhou-style']	['쑤저우', '그렇게 비싸지 않은', '쑤저우 스타일의 정원', '쑤저우 스타일']	[[19, 25], [116, 134], [135, 155], [135, 147]]	[[16, 19], [63, 73], [74, 85], [74, 81]]	attraction_restaurant_goal_3-66###6081	0	user	[[5, 6], [26, 29], [29, 31], [29, 30]]
119	How about Master of the Nets Garden? It is a famous fine garden with traditional opera performances at night.	망사원은 어떠신가요? 밤에 전통극을 볼 수 있는 유명하고 훌륭한 정원이에요.	['Master of the Nets Garden?', 'It is a famous fine garden with traditional opera performances at night.']	['망사원', '밤에 전통극을 볼 수 있는 유명하고 훌륭한 정원이에요.']	[[10, 36], [37, 109]]	[[0, 3], [12, 42]]	attraction_restaurant_goal_3-66###6081	0	system	[[2, 7], [7, 19]]
120	It sounds great. Where is it?	그거 좋은데요. 어디에 있나요?	[]	[]	[]	[]	attraction_restaurant_goal_3-66###6081	1	user	[]
121	It is at No. 11, Kuojiatou Alley, Daichengqiao Road, Gusu District. Maybe you can take a taxi here if you cannot find it.	구수구 다이쳉차오로 쿠오지아토우 골목 11호에 있습니다. 찾기 어려우시면 택시를 타시면 됩니다.	['No. 11, Kuojiatou Alley, Daichengqiao Road, Gusu District.']	['구수구 다이쳉차오로 쿠오지아토우 골목 11호']	[[9, 67]]	[[0, 24]]	attraction_restaurant_goal_3-66###6081	1	system	[[3, 11]]
122	Well, I want to take the subway. Is there a direct subway line to the Master of the Nets Garden?	음, 지하철로 가면 좋겠는데요. 망사원으로 바로 가는 지하철 노선이 있나요?	[]	[]	[]	[]	attraction_restaurant_goal_3-66###6081	2	user	[]
123	Sorry, there are no direct subway lines to the Master of the Nets Garden.	죄송하지만 망사원으로 바로 가는 지하철 노선은 없습니다.	['no', 'the Master of the Nets Garden.']	['없습니다.', '망사원']	[[17, 19], [43, 73]]	[[26, 31], [6, 9]]	attraction_restaurant_goal_3-66###6081	2	system	[[3, 4], [8, 14]]
124	Ok, fine. By the way, I want to have some moderately priced South Korean food near the Garden.	네, 알겠습니다. 그건 그렇고 저는 그 정원 근처에서 적당한 가격의 한국 음식을 먹고 싶습니다.	['moderately priced', 'South Korean food']	['적당한 가격의', '한국 음식']	[[42, 59], [60, 77]]	[[30, 37], [38, 43]]	attraction_restaurant_goal_3-66###6081	3	user	[[10, 12], [12, 15]]
125	Here is the Seoul South Korean Cuisine and it has a high rating online.	서울 한국 음식점이 있고 온라인에서 평점이 높습니다.	['Seoul South Korean Cuisine', 'South Korean']	['서울 한국 음식점', '한국']	[[12, 38], [18, 30]]	[[0, 9], [3, 5]]	attraction_restaurant_goal_3-66###6081	3	system	[[3, 7], [4, 6]]
126	Well, it sounds like the cuisine there is authentic. How about the average cost?	아, 그곳의 음식이 정통 한국 요리일 것 같네요. 평균 비용이 어떻게 되나요?	[]	[]	[]	[]	attraction_restaurant_goal_3-66###6081	4	user	[]
127	It is about 81 yuan per person, the price is fair as you required.	대략 일 인당 81위안으로 요청하신대로 가격이 적당합니다.	['81', 'fair']	['81', '적당합니다.']	[[12, 14], [45, 49]]	[[8, 10], [26, 32]]	attraction_restaurant_goal_3-66###6081	4	system	[[3, 4], [10, 11]]
128	Sure, that's not too high. That's what I want. Where is the restaurant?	물론이에요, 너무 높지 않네요. 바로 제가 원하던 바입니다. 그 식당은 어디에 있나요?	[]	[]	[]	[]	attraction_restaurant_goal_3-66###6081	5	user	[]
129	It is on the Lifeng Plaza 1F, No. 399, Baodaidong Road. It should be easy to find because it is in a business district.	바오다이동로 399호 리펑플라자 1층에 있습니다. 상업 지구에 있기 때문에 찾기 쉬우실 것입니다.	['Lifeng Plaza 1F, No. 399, Baodaidong Road.', 'Lifeng Plaza 1F, No. 399, Baodaidong Road.']	['바오다이동로 399호 리펑플라자 1층에', '바오다이동로 399호 리펑플라자 1층']	[[13, 55], [13, 55]]	[[0, 21], [0, 20]]	attraction_restaurant_goal_3-66###6081	5	system	[[4, 11], [4, 11]]
130	Ok, I will find it when I get there. Thank you for your advice, bye!	네, 거기 도착하면 찾을 수 있겠어요. 조언에 감사드립니다, 안녕히 계세요!	[]	[]	[]	[]	attraction_restaurant_goal_3-66###6081	6	user	[]
131	Happy to help, bye bye!	도울 수 있어서 기쁩니다, 안녕히 가세요!	[]	[]	[]	[]	attraction_restaurant_goal_3-66###6081	6	system	[]
132	Hi, I'm a local in Suzhou but I'm not quite familiar with places for fun in local areas. My friend is coming to visit me in Suzhou. I plan to take him to an amusement park. Can you recommend a bit more expensive one?	안녕하세요, 저는 쑤저우에 사는 현지인이지만 현지에서 놀 만한 곳을 잘 모릅니다. 제 친구가 저를 보러 쑤저우에 올 예정입니다. 그를 놀이공원에 데려갈 계획입니다. 조금 더 비싼 곳을 추천해주실 수 있나요?	['Suzhou', 'friend', 'Suzhou.', 'amusement park.', 'a bit more expensive']	['쑤저우', '친구', '쑤저우', '놀이공원', '조금 더 비싼']	[[19, 25], [92, 98], [124, 131], [157, 172], [191, 211]]	[[10, 13], [48, 50], [58, 61], [75, 79], [92, 99]]	attraction_goal_4-39###4879	0	user	[[5, 6], [19, 20], [26, 27], [34, 36], [39, 43]]
133	Suzhou Amusement Land Forest and Water World is a good choice for you. You will have a good time here.	쑤저우 파라다이스 아쿠아월드가 좋은 선택이 될 거에요. 이곳에서 좋은 시간을 보내실 수 있을 거에요.	['Suzhou Amusement Land Forest and Water World']	['쑤저우 파라다이스 아쿠아월드']	[[0, 44]]	[[0, 15]]	attraction_goal_4-39###4879	0	system	[[0, 7]]
134	Is there anything special to see there?	그곳에 특별한 볼거리가 있나요?	[]	[]	[]	[]	attraction_goal_4-39###4879	1	user	[]
135	Suzhou Amusement Land Forest and Water World's amusement facilities are forest-themed. It is like being in a vast forest close to the ocean.	쑤저우 파라다이스 아쿠아월드의 놀이시설은 숲을 테마로 하고 있습니다. 이것은 마치 바다와 가까운 광활한 숲에 있는 것과 같은 기분이 들게 합니다.	"[""Suzhou Amusement Land Forest and Water World's"", 'forest-themed.', 'It is like being in a vast forest close to the ocean.', 'forest-themed. It is like being in a vast forest close to the ocean.']"	['쑤저우 파라다이스 아쿠아월드의', '숲을 테마로 하고 있습니다.', '이것은 마치 바다와 가까운 광활한 숲에 있는 것과 같은 기분이 들게 합니다.', '숲을 테마로 하고 있습니다. 이것은 마치 바다와 가까운 광활한 숲에 있는 것과 같은 기분이 들게 합니다.']	[[0, 46], [72, 86], [87, 140], [72, 140]]	[[0, 16], [23, 38], [39, 81], [23, 81]]	attraction_goal_4-39###4879	1	system	[[0, 7], [10, 11], [11, 23], [10, 23]]
136	Can I get there directly by subway?	지하철로 바로 갈 수 있나요?	[]	[]	[]	[]	attraction_goal_4-39###4879	2	user	[]
137	I am afraid you cannot. There are no direct subway lines to it.	안 될 것 같습니다. 그곳으로 바로 가는 지하철 노선이 없습니다.	['There are no direct subway lines to it.']	['그곳으로 바로 가는 지하철 노선이 없습니다.']	[[24, 63]]	[[12, 36]]	attraction_goal_4-39###4879	2	system	[[5, 13]]
138	Okay. How about the tickets, how much are they?	알겠습니다. 입장료는요, 얼마인가요?	[]	[]	[]	[]	attraction_goal_4-39###4879	3	user	[]
139	It is 198 yuan.	198위안입니다.	['198 yuan.']	['198위안']	[[6, 15]]	[[0, 5]]	attraction_goal_4-39###4879	3	system	[[2, 4]]
140	Ok, I see. Thanks. Goodbye.	네, 알겠습니다. 감사합니다. 안녕히 계세요.	[]	[]	[]	[]	attraction_goal_4-39###4879	4	user	[]
141	That's all right, have a good time here, bye.	네, 여기서 좋은 시간 되세요, 안녕히 가세요.	[]	[]	[]	[]	attraction_goal_4-39###4879	4	system	[]
142	Hi, my friend will come to see me in Suzhou and I hope to find an affordable place near where I live. It would be good if it's near Suzhou Industrial Park.	안녕하세요, 제 친구가 저를 보러 쑤저우에 오는데 제가 사는 곳 근처에 적당한 곳을 찾고 싶습니다. 쑤저우 공업원구 근처에 있다면 좋겠어요.	['friend', 'Suzhou', 'affordable', 'Suzhou Industrial Park.', 'Suzhou']	['친구', '쑤저우', '적당한', '쑤저우 공업원구', '쑤저우']	[[7, 13], [37, 43], [66, 76], [132, 155], [132, 138]]	[[9, 11], [19, 22], [40, 43], [56, 64], [56, 59]]	attraction_restaurant_goal_2-6_v2###8261	0	user	[[2, 3], [9, 10], [16, 17], [29, 32], [9, 10]]
143	Xi'an Jiaotong-Liverpool University is a good place.	시안 교통 리버풀 대학교가 좋을 것 같네요.	"[""Xi'an Jiaotong-Liverpool University""]"	['시안 교통 리버풀 대학교']	[[0, 35]]	[[0, 13]]	attraction_restaurant_goal_2-6_v2###8261	0	system	[[0, 3]]
144	What is the contact number?	연락처가 어떻게 되나요?	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	1	user	[]
145	The number is 0512-88161071.	연락처는 0512-88161071입니다.	['0512-88161071.']	['0512-88161071']	[[14, 28]]	[[5, 18]]	attraction_restaurant_goal_2-6_v2###8261	1	system	[[3, 4]]
146	Is there anything special to see there?	그곳에 특별한 볼거리가 있나요?	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	2	user	[]
147	It is a university jointly established by Xi'an Jiaotong University and the University of Liverpool.	이 대학교는 시안 교통 대학교와 리버풀 대학교의 협력으로 설립되었습니다.	"[""It is a university jointly established by Xi'an Jiaotong University and the University of Liverpool.""]"	['이 대학교는 시안 교통 대학교와 리버풀 대학교의 협력으로 설립되었습니다.']	[[0, 100]]	[[0, 40]]	attraction_restaurant_goal_2-6_v2###8261	2	system	[[0, 15]]
148	Well, do you have some moderately priced restaurants to recommend near it?	음, 근처에 추천해 주실만한 적당한 가격대의 식당이 있나요?	['moderately priced']	['적당한 가격대의']	[[23, 40]]	[[16, 24]]	attraction_restaurant_goal_2-6_v2###8261	3	user	[[5, 7]]
149	You could try Xibei Restaurant.	시베이 음식점에 가보세요.	['Xibei Restaurant.']	['시베이 음식점']	[[14, 31]]	[[0, 7]]	attraction_restaurant_goal_2-6_v2###8261	3	system	[[3, 5]]
150	What it's phone number?	그곳의 전화번호가 무엇인가요?	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	4	user	[]
151	The phone number is 400-8207320.	전화번호는 400-8207320입니다.	['400-8207320.']	['400-8207320']	[[20, 32]]	[[6, 17]]	attraction_restaurant_goal_2-6_v2###8261	4	system	[[4, 5]]
152	How about its opening hours?	영업 시간은요?	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	5	user	[]
153	It is open from Monday to Sunday, 10:30-21:30.	월요일부터 일요일까지 오전 10시 반부터 오후 9시 30분까지 영업합니다.	['Monday to Sunday, 10:30-21:30.']	['월요일부터 일요일까지 오전 10시 반부터 오후 9시 30분까지']	[[16, 46]]	[[0, 34]]	attraction_restaurant_goal_2-6_v2###8261	5	system	[[4, 8]]
154	Thank you.	감사합니다.	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	6	user	[]
155	My pleasure.	천만에요.	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	6	system	[]
156	Goodbye.	안녕히 계세요.	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	7	user	[]
157	Goodbye.	안녕히 가세요.	[]	[]	[]	[]	attraction_restaurant_goal_2-6_v2###8261	7	system	[]
158	Hello, I have decided to travel to Suzhou and it's the first stop on my graduation trip. So, I hope to know more about the city before I arrive. Can you recommend a bit more expensive hotel in Wujiang District?	안녕하세요, 저는 졸업 여행의 첫 번째 목적지로 쑤저우로 여행을 가기로 결정했습니다. 그래서 도착하기 전에 그 도시에 대해서 더 많이 알고 싶습니다. 우장구에 있는 좀 더 비싼 호텔을 추천해주실 수 있나요?	['Suzhou', 'a bit more expensive', 'Wujiang District?']	['쑤저우', '좀 더 비싼', '우장구']	[[35, 41], [163, 183], [193, 210]]	[[27, 30], [92, 98], [84, 87]]	attraction_restaurant_hotel_goal_3-13###4792	0	user	[[7, 8], [32, 36], [38, 40]]
159	Hi, welcome to Suzhou. Shui'an Hanshe Boutique is a nice hotel where you could enjoy a nice sleep.	안녕하세요, 쑤저우로 오신 것을 환영합니다. 쉬안 한슈 부티크는 편안한 잠을 잘 수 있는 멋진 호텔입니다.	"['Suzhou.', ""Shui'an Hanshe Boutique""]"	['쑤저우', '쉬안 한슈 부티크']	[[15, 22], [23, 46]]	[[7, 10], [25, 34]]	attraction_restaurant_hotel_goal_3-13###4792	0	system	[[3, 4], [4, 7]]
160	What is the contact number of the hotel and how much are their rooms?	호텔 연락처는 어떻게 되고 객실은 얼마인가요?	[]	[]	[]	[]	attraction_restaurant_hotel_goal_3-13###4792	1	user	[]
161	The contact number is 180-5181-5602. A standard room is 789 yuan and a king-size room is 629 yuan.	연락처는 180-5181-5602입니다. 일반 객실은 789위안이고 킹사이즈 객실은 629위안입니다.	['180-5181-5602.', 'A standard room', '789 yuan', 'king-size room', '629 yuan.']	['180-5181-5602', '일반 객실', '789위안', '킹사이즈 객실', '629위안']	[[22, 36], [37, 52], [56, 64], [71, 85], [89, 98]]	[[5, 18], [23, 28], [30, 35], [38, 45], [47, 52]]	attraction_restaurant_hotel_goal_3-13###4792	1	system	[[4, 5], [5, 8], [9, 11], [13, 15], [16, 18]]
162	Okay, I got it. Which water town is the most popular one near the hotel?	네, 알겠습니다. 호텔 근처 가장 유명한 수향마을은 어디인가요?	['water town']	['수향마을']	[[22, 32]]	[[23, 27]]	attraction_restaurant_hotel_goal_3-13###4792	2	user	[[5, 7]]
163	It must be Tongli Town. I believe you will find it very beautiful.	통리 마을이에요. 매우 아름답다고 느끼실 거에요.	['Tongli Town.']	['통리 마을']	[[11, 23]]	[[0, 5]]	attraction_restaurant_hotel_goal_3-13###4792	2	system	[[3, 5]]
164	So, how about its rating and opening hours?	"
그러면 그곳의 평점과 운영 시간은 어떻게 되나요?
"	[]	[]	[]	[]	attraction_restaurant_hotel_goal_3-13###4792	3	user	[]
165	It is open from 07:30 to 17:30 and its rating 4.5.	오전 7시 반부터 저녁 5시 반까지 운영하고 평점은 4.5점입니다.	['07:30 to 17:30', '4.5.']	['오전 7시 반부터 저녁 5시 반까지', '4.5점입니다.']	[[16, 30], [46, 50]]	[[0, 19], [29, 37]]	attraction_restaurant_hotel_goal_3-13###4792	3	system	[[4, 7], [10, 11]]
166	Okay. I want to find a restaurant serving Japanese cuisine near, any recommendations?	알겠습니다. 근처에 있는 일본 요리를 제공하는 식당을 찾고 싶은데 추천하는 곳이 있으신가요?	['Japanese cuisine']	['일본 요리']	[[42, 58]]	[[14, 19]]	attraction_restaurant_hotel_goal_3-13###4792	4	user	[[8, 10]]
167	Alright, Niutanjia Ben'Ge Charcoal Barbecue serves good Japanese cuisine.	그렇다면 니우탄지아 벤거 숯불 바비큐가 괜찮은 일본 요리를 제공합니다.	"[""Niutanjia Ben'Ge Charcoal Barbecue"", 'Japanese cuisine.']"	['니우탄지아 벤거 숯불 바비큐', '일본 요리']	[[9, 43], [56, 73]]	[[5, 20], [26, 31]]	attraction_restaurant_hotel_goal_3-13###4792	4	system	[[1, 5], [7, 9]]
